,Date,Open,Close,PercentChange,10DayEMA,40DayEMA,Time,Low
89,2008-07-17,1240.0,1253.5,1.0887096774193639,1249.0653061649007,1303.3115521598468,11:15:00,1241.0
90,2008-07-18,1250.25,1260.5,0.8198360327934306,1251.144341407646,1301.2231837618053,13:15:00,1251.5
91,2008-07-21,1259.25,1261.5,0.17867778439546456,1253.0271884244376,1299.2854674807415,15:10:00,1255.0
92,2008-07-22,1258.0,1274.25,1.2917329093799612,1256.885881438176,1298.064225164608,09:50:00,1248.75
93,2008-07-23,1275.0,1282.5,0.588235294117645,1261.5429939039623,1297.3049946687734,09:45:00,1275.5
94,2008-07-29,1234.75,1261.75,2.186677465073905,1255.9075256474214,1288.9285532893693,09:45:00,1237.25
95,2008-07-30,1261.5,1284.75,1.8430439952437538,1261.1516118933446,1288.7247214215952,13:15:00,1264.0
96,2008-07-31,1284.5,1267.0,-1.3623978201634857,1262.2149551854636,1287.6649789132246,16:00:00,1265.0
97,2008-08-05,1249.25,1283.0,2.7016209725835516,1263.751842471978,1284.4216985266255,09:50:00,1257.5
98,2008-08-06,1282.75,1287.75,0.38978756577665585,1268.1151438407094,1284.5840546960583,10:45:00,1275.25
99,2008-08-08,1268.0,1292.25,1.9124605678233486,1272.4861706702268,1284.1884873246308,09:35:00,1262.0
100,2008-08-11,1291.5,1305.0,1.0452961672473782,1278.3977760029127,1285.2036830648929,09:35:00,1290.75
101,2008-08-12,1303.75,1291.5,-0.9395973154362469,1280.7799985478375,1285.5108204763615,15:45:00,1285.25
102,2008-08-13,1291.25,1284.5,-0.5227492739593442,1281.4563624482305,1285.4615121604413,12:10:00,1274.5
103,2008-08-14,1284.75,1293.75,0.7005253940455258,1283.6915692758248,1285.8658286404195,09:35:00,1275.25
104,2008-08-22,1275.25,1292.25,1.3330719466771113,1282.2389038636056,1284.8054591566743,09:35:00,1282.75
105,2008-08-27,1271.5,1282.0,0.825796303578441,1278.7195048208625,1283.2548647250437,09:55:00,1269.5
106,2008-08-28,1281.75,1298.0,1.2677979325141475,1282.2250493988874,1283.9741396165048,09:35:00,1288.0
107,2008-08-29,1297.0,1282.5,-1.1179645335389399,1282.2750404172716,1283.902230366919,16:00:00,1282.5
108,2008-09-08,1263.5,1267.0,0.27700831024930483,1266.6161424741194,1278.3359338415444,12:15:00,1246.75
109,2008-09-12,1252.0,1258.5,0.5191693290734767,1254.910184466409,1271.9800321479117,09:55:00,1234.5
110,2008-09-19,1203.25,1246.0,3.5528776231041004,1225.7687470587389,1257.339304570668,10:50:00,1237.5
111,2008-09-25,1192.25,1213.5,1.7823443069825862,1212.7478484702126,1247.2807238847413,09:40:00,1193.75
112,2008-09-26,1212.25,1214.5,0.18560527943904948,1213.0664214756284,1245.6816641830465,09:50:00,1189.75
113,2008-10-20,937.5,990.5,5.653333333333332,981.7591779269379,1112.5693350801591,11:15:00,943.0
114,2008-10-28,836.5,938.75,12.223550508069337,923.4196004408932,1057.8281929518032,11:00:00,843.5
115,2008-10-29,938.75,927.0,-1.2516644474034666,924.0705821789127,1051.4463298809835,16:00:00,918.5
116,2008-10-30,927.75,961.5,3.637833468067897,930.8759308736558,1047.0587040331307,11:55:00,926.75
117,2008-10-31,959.75,967.25,0.7814535035165493,937.4893979875364,1043.1655965193193,09:50:00,942.75
118,2008-11-03,965.75,969.5,0.38829924928811543,943.3095074443479,1039.5721527866694,15:10:00,957.0
119,2008-11-04,969.5,1003.25,3.4811758638473522,954.2077788181027,1037.8003404556123,10:05:00,980.0
120,2008-11-05,1002.5,958.0,-4.4389027431421475,954.8972735784475,1033.907640921192,16:00:00,947.0
121,2008-11-24,801.0,848.0,5.867665418227208,843.0049696443689,947.6914869634123,09:50:00,807.25
122,2008-11-25,847.25,853.25,0.7081735025081137,844.8677024363018,943.084585160319,14:20:00,833.5
123,2008-11-26,853.0,886.25,3.8980070339976525,852.3917565387923,940.3121663720107,09:30:00,837.75
124,2008-11-28,886.5,895.25,0.9870276367738295,860.1841644408299,938.1140119148394,10:45:00,880.25
125,2008-12-03,848.5,868.5,2.3571007660577514,854.6241591866001,925.1823910386724,10:05:00,826.25
126,2008-12-05,847.5,872.5,2.9498525073746285,856.8145197860711,919.007981421666,10:45:00,817.0
127,2008-12-08,872.25,904.75,3.7259959873889414,865.530061643149,918.3124701328043,13:40:00,892.75
128,2008-12-09,906.25,889.5,-1.848275862068971,869.8882322534855,916.9069837848625,14:35:00,884.5
129,2008-12-10,890.5,895.75,0.589556428972493,874.5903718437609,915.874935795357,14:25:00,884.5
130,2008-12-12,871.25,885.5,1.63558106169297,876.5604968540878,912.4733952080535,09:35:00,846.0
131,2008-12-16,872.5,912.75,4.613180515759319,882.4991755800091,910.6204843018733,09:35:00,875.75
132,2008-12-17,913.5,903.0,-1.1494252873563204,886.2265982018257,910.2487533603183,10:15:00,894.5
133,2008-12-18,907.0,892.5,-1.5986769570010995,887.3672167105846,909.3829605134734,15:30:00,873.5
134,2008-12-30,870.25,888.25,2.0683711577133,876.7955204807821,898.4048012726226,10:05:00,868.75
135,2008-12-31,888.0,900.0,1.3513513513513598,881.0145167570034,898.4826158446898,09:35:00,886.5
136,2009-01-02,900.0,925.5,2.833333333333332,889.1027864375482,899.8005370229976,09:55:00,896.5
137,2009-01-05,924.75,927.5,0.29737766964044177,896.0840979943575,901.1517303389488,10:00:00,916.5
138,2009-01-06,927.25,930.5,0.35049878673496515,902.3415347226562,902.5833532492439,11:10:00,924.5
139,2009-01-28,840.25,871.5,3.7191312109491115,846.6206839980864,874.4161478958805,10:00:00,856.5
140,2009-02-05,830.5,840.5,1.2040939193256994,836.407941597623,863.2864993810106,10:05:00,816.75
141,2009-02-06,841.25,867.75,3.150074294205063,842.1064976707823,863.5042311185223,09:35:00,842.25
142,2009-02-09,868.0,865.0,-0.3456221198156695,846.268952639731,863.5771954542041,10:10:00,859.0
143,2009-03-10,674.75,716.0,6.113375324194137,713.9207654042984,785.1694852044869,09:35:00,688.5
144,2009-03-11,715.75,720.5,0.663639538945171,715.1169898762441,782.0148761701216,14:30:00,713.25
145,2009-03-12,717.5,748.5,4.32055749128919,721.1866280805634,780.380004161823,09:50:00,710.75
146,2009-03-13,747.75,754.5,0.9027081243731194,727.2436047931883,779.1175649344169,12:25:00,739.0
147,2009-03-16,750.75,754.0,0.43290043290042934,732.1084039216995,777.8923178644453,16:00:00,749.5
148,2009-03-17,753.5,775.25,2.8865295288653003,739.9523304813905,777.7634243100822,09:50:00,746.0
149,2009-03-18,776.0,791.5,1.997422680412364,749.3246340302285,778.433501173005,10:40:00,761.75
150,2009-03-19,790.75,780.0,-1.3594688586784698,754.9019732974596,778.5099157499315,16:00:00,777.25
151,2009-03-20,780.0,764.0,-2.051282051282055,756.5561599706487,777.802114981642,14:10:00,761.5
152,2009-03-23,766.75,817.25,6.586240626018913,767.5914036123489,779.7264020557083,09:55:00,780.5
153,2009-03-24,818.0,803.5,-1.7726161369193139,774.1202393191945,780.8860897603079,16:00:00,801.25
154,2009-03-25,803.25,808.25,0.62247121070651,780.3256503520682,782.2209146500488,15:05:00,787.0
155,2009-07-13,874.75,895.5,2.3721063160903055,890.3434648206594,898.1613545975756,10:10:00,871.25
156,2009-07-14,895.5,901.5,0.670016750418756,892.3719257623576,898.3242153489134,10:50:00,892.5
157,2009-07-15,906.75,927.25,2.2608216156603245,898.7133938055653,899.7352292343322,09:40:00,912.5
158,2010-02-02,1086.0,1097.2,1.031307550644578,1096.034010597943,1106.345582253017,10:05:00,1084.25
159,2010-02-03,1097.0,1096.5,-0.04557885141294182,1096.1187359437715,1105.8653099479918,11:55:00,1090.5
160,2010-02-11,1063.5,1076.5,1.222378937470614,1074.7771994013717,1095.0958310745893,09:50:00,1057.5
161,2010-02-12,1076.25,1079.0,0.2555168408826969,1075.544981328395,1094.310668583146,09:50:00,1060.0
162,2010-02-16,1077.5,1093.25,1.4617169373549954,1078.764075632323,1094.2589286522607,09:50:00,1079.5
163,2010-02-17,1093.25,1099.5,0.5716899153898947,1082.5342436991734,1094.5145906692237,11:35:00,1092.75
164,2010-02-18,1099.75,1105.5,0.522846101386687,1086.7098357538691,1095.0504642951153,09:30:00,1095.5
165,2010-02-19,1105.5,1106.25,0.06784260515604323,1090.2625928895293,1095.5967831099877,10:05:00,1098.75
166,2010-02-22,1106.0,1107.5,0.13562386980108254,1093.3966669096149,1096.1774278363296,10:10:00,1103.5
167,2010-02-23,1107.0,1097.25,-0.8807588075880779,1094.0972729260484,1096.2297484296794,14:05:00,1090.25
168,2010-02-24,1096.75,1103.5,0.6154547526783682,1095.8068596667667,1096.5843948477436,10:25:00,1093.75
169,2010-05-12,1151.75,1169.75,1.562839157803353,1161.584976699733,1168.3147924944728,09:35:00,1156.0
170,2010-05-27,1060.0,1101.0,3.8679245283018915,1096.8359879730237,1138.401536312592,10:05:00,1082.5
171,2010-06-02,1069.25,1096.75,2.5718961889174663,1091.7392451031812,1130.9701285896408,09:55:00,1070.75
172,2010-06-03,1097.0,1103.5,0.5925250683682881,1093.87756417533,1129.6301223169753,12:30:00,1090.75
173,2010-06-10,1050.75,1079.5,2.7361408517725394,1074.4997472042337,1114.6702857520859,09:30:00,1066.75
174,2010-06-11,1079.75,1085.0,0.4862236628849326,1076.4088840761913,1113.222954739789,09:30:00,1071.75
175,2010-06-14,1087.5,1086.25,-0.11494252873562871,1078.1981778805202,1111.9072008500432,16:00:00,1084.25
176,2010-06-15,1085.75,1109.25,2.1644024867603084,1083.8439637204256,1111.7775812963823,09:40:00,1091.25
177,2010-06-16,1109.25,1109.5,0.022537750732487538,1088.508697589439,1111.6664797697294,10:35:00,1102.5
178,2010-06-17,1110.0,1111.75,0.1576576576576505,1092.7343889368137,1111.6705539273037,11:05:00,1100.75
179,2010-06-18,1111.5,1110.25,-0.11246063877642376,1095.9190454937566,1111.6012586137767,10:00:00,1109.0
180,2010-06-21,1116.0,1110.5,-0.49283154121864126,1098.5701281312554,1111.5475386813973,15:45:00,1103.25
181,2010-07-07,1024.0,1059.25,3.4423828125,1048.2394704581704,1085.143606684516,09:35:00,1024.75
182,2010-07-08,1058.75,1067.0,0.7792207792207684,1051.6504758294122,1084.2585526999055,14:25:00,1054.0
183,2010-07-09,1066.75,1072.5,0.5390203890321077,1055.4412984058827,1083.6849647633246,09:35:00,1064.25
184,2010-07-12,1071.5,1076.5,0.46663555762949116,1059.2701532411766,1083.3344786773087,11:10:00,1066.5
185,2010-07-13,1076.0,1089.75,1.2778810408921926,1064.8119435609626,1083.647430936952,09:50:00,1084.25
186,2010-07-14,1095.0,1091.0,-0.36529680365297024,1069.5734083680604,1084.0060928424666,14:30:00,1083.5
187,2010-07-15,1091.25,1090.5,-0.06872852233676952,1073.3782432102312,1084.3228688013708,10:25:00,1076.25
188,2010-07-20,1063.25,1080.0,1.5753585704208817,1071.8867312548898,1082.216258534097,09:35:00,1053.0
189,2010-07-22,1063.25,1087.75,2.3042558194215745,1073.5977291871575,1081.6409454077104,09:30:00,1077.75
190,2010-07-23,1087.25,1100.5,1.218670958841117,1078.4890511531287,1082.5608992902612,10:05:00,1084.0
191,2010-09-01,1051.75,1081.75,2.852388875683376,1063.9165195721885,1080.0015172948022,09:45:00,1061.0
192,2010-09-02,1081.5,1089.5,0.7397133610725914,1068.5680614681542,1080.464857914568,09:45:00,1079.25
193,2010-09-03,1089.75,1103.5,1.2617572837806845,1074.919323019399,1081.58852338215,11:00:00,1093.75
194,2010-09-07,1103.75,1091.25,-1.1325028312570762,1077.8885370158719,1082.059814924484,16:00:00,1089.75
195,2010-09-08,1091.5,1099.25,0.7100320659642723,1081.7724393766225,1082.898360537924,09:30:00,1092.25
196,2011-03-21,1276.25,1293.0,1.3124387855043995,1286.7752929961034,1294.551577482188,09:35:00,1287.75
197,2011-03-22,1292.5,1288.25,-0.3288201160541626,1287.0434215422663,1294.2441834586664,14:20:00,1287.5
198,2011-03-23,1287.75,1292.0,0.3300330033003229,1287.9446176254905,1294.1347110948288,10:15:00,1279.0
199,2011-03-24,1292.0,1305.25,1.0255417956656299,1291.0910507844922,1294.6769203097153,10:15:00,1292.5
200,2011-03-25,1304.5,1310.0,0.42161747796090054,1294.529041550948,1295.4243876116805,09:45:00,1305.25
201,2011-05-27,1326.5,1330.0,0.26385224274405594,1327.1396168543654,1327.1959040118581,10:15:00,1326.75
202,2011-06-21,1273.25,1288.0,1.1584527783231824,1278.0984909223434,1302.0746624615192,09:35:00,1277.5
203,2011-06-22,1287.75,1279.75,-0.6212385944476817,1278.398765300099,1300.9856545365672,16:00:00,1281.25
204,2011-06-27,1265.0,1276.25,0.8893280632411127,1275.6958676962975,1297.004201062878,09:40:00,1261.75
205,2011-06-28,1277.0,1294.5,1.3703993735317166,1279.1148008424252,1296.8820449134694,09:40:00,1278.0
206,2011-06-29,1293.5,1304.25,0.8310784692694195,1283.6848370528933,1297.2414573567148,10:10:00,1292.75
207,2011-06-30,1304.0,1315.5,0.8819018404907952,1289.4694121341854,1298.1321179734605,09:45:00,1305.5
208,2011-07-01,1314.75,1334.75,1.5212017493820174,1297.7022462916061,1299.9183561210964,09:40:00,1313.25
209,2011-08-15,1179.75,1198.5,1.5893197711379425,1194.0435706902717,1259.5204837984281,09:30:00,1184.25
210,2011-08-24,1159.0,1172.0,1.1216566005176842,1164.6709663635052,1229.1541147024361,09:35:00,1153.5
211,2011-08-26,1157.0,1176.0,1.6421780466724378,1165.664035334247,1223.2364119348038,10:10:00,1132.75
212,2011-08-29,1175.5,1208.0,2.7647809442790328,1173.361483455293,1222.493172328228,09:30:00,1189.0
213,2011-08-30,1208.0,1204.75,-0.2690397350993412,1179.0684864634216,1221.627651726851,10:10:00,1193.5
214,2011-08-31,1204.25,1217.75,1.1210296865268754,1186.1014889246176,1221.4384979840777,15:20:00,1207.5
215,2011-09-01,1218.0,1201.25,-1.375205254515599,1188.8557636655962,1220.4536932043663,16:00:00,1202.25
216,2011-09-07,1164.5,1199.0,2.962644911979395,1184.6907225486248,1214.5508644272397,09:40:00,1177.75
217,2011-09-14,1165.5,1182.25,1.4371514371514404,1174.402310297817,1204.1629841781646,10:25:00,1155.25
218,2011-09-15,1182.25,1204.25,1.8608585324592974,1179.829162970941,1204.1672288524005,11:05:00,1184.0
219,2011-09-16,1203.0,1211.75,0.727348295926844,1185.632951521679,1204.537120127893,11:00:00,1197.5
220,2011-09-19,1199.25,1197.75,-0.1250781738586615,1187.83605124501,1204.2060410972642,10:20:00,1181.5
221,2011-09-20,1196.75,1196.0,-0.06266973052015956,1189.320405564099,1203.8057464095928,09:55:00,1194.5
222,2011-09-27,1157.5,1169.5,1.0367170626349953,1164.5915059711176,1191.4706642884191,16:00:00,1162.75
223,2011-10-06,1135.0,1157.5,1.982378854625555,1140.315647008135,1173.8378481050422,10:00:00,1129.0
224,2011-10-07,1157.25,1155.0,-0.19442644199610948,1142.9855293702922,1172.9189286852838,13:10:00,1144.75
225,2011-10-10,1157.75,1191.0,2.871949902828752,1151.7154331211482,1173.8009321640504,09:30:00,1169.5
226,2011-10-11,1190.5,1189.5,-0.08399832003359586,1158.5853543718486,1174.5667403511698,09:50:00,1182.0
227,2011-10-12,1187.5,1198.25,0.9052631578947423,1165.7971081224214,1175.7220213096493,09:50:00,1197.75
228,2011-10-13,1198.5,1198.0,-0.04171881518565401,1171.65217937289,1176.8087519774713,11:05:00,1185.25
229,2011-11-30,1195.0,1246.0,4.267782426778233,1205.930370596857,1213.0808625085624,09:40:00,1226.5
230,2011-12-01,1243.75,1243.5,-0.020100502512565566,1212.7612123065194,1214.5647228739983,11:35:00,1238.75
231,2012-05-29,1322.0,1333.5,0.8698940998487226,1324.1754010640213,1350.0079704117761,13:35:00,1321.5
232,2012-06-06,1285.25,1315.5,2.3536276988912697,1303.2839088334324,1335.5135874348084,09:30:00,1293.0
233,2012-06-07,1308.75,1310.0,0.09551098376312517,1304.505016318263,1334.2690221940861,15:55:00,1305.25
234,2012-06-08,1309.5,1322.0,0.9545628102329173,1307.685922442215,1333.6705333065697,09:45:00,1300.25
235,2012-06-12,1301.0,1320.0,1.460415065334364,1308.8186753538794,1331.452933467753,10:40:00,1299.0
236,2012-06-14,1309.0,1326.25,1.3177998472116093,1311.9777909393738,1330.1456941132967,09:45:00,1307.25
237,2012-06-15,1325.25,1337.5,0.9243538954914143,1316.6181925867604,1330.5044407419164,09:40:00,1325.5
238,2012-06-18,1345.25,1341.0,-0.3159264077309043,1321.0512484800765,1331.0164192423108,09:35:00,1327.25
239,2012-06-19,1340.75,1350.5,0.72720492261793,1326.4055669382444,1331.9668378158567,09:45:00,1343.75
240,2012-06-20,1350.0,1350.75,0.05555555555556424,1330.831827494927,1332.8830896297175,12:35:00,1338.75
241,2012-06-27,1315.75,1325.5,0.7410222306669212,1323.1885215350908,1329.7099760632273,09:30:00,1316.5
242,2012-06-29,1322.0,1356.5,2.6096822995461455,1329.1427292920855,1330.6822567472746,09:40:00,1342.75
243,2012-11-01,1402.0,1423.25,1.515691868758906,1416.2853619131974,1423.5624065312836,09:35:00,1409.0
244,2012-11-06,1411.0,1425.25,1.0099220411055931,1415.9650855257105,1422.3109921943847,09:35:00,1415.0
245,2012-11-19,1360.75,1382.5,1.5983832445342738,1376.198233575571,1403.3074596659549,09:30:00,1371.25
246,2012-11-20,1380.0,1386.25,0.45289855072463414,1378.0258274709217,1402.4753884627376,13:30:00,1374.0
247,2012-11-21,1386.0,1388.25,0.16233766233766378,1379.8847679307542,1401.7814670743112,10:30:00,1383.5
248,2012-11-23,1389.0,1405.25,1.1699064074873977,1384.4966283069805,1401.9506638023934,09:40:00,1393.75
